"","270000 ME Gulf to China","130000 West Africa to Continent","80000 North Sea to Cont","80000 Kuwait to Singapore","70000 USGC to ARA","270000 USGC to China","80000 Cross Med","37000 Continent to USAC","38000 U.S.Gulf to Continent","38000 ARA to UK-Continent","30000 Algeria to Euromed","55000 ME Gulf to Japan","35000 West Coast India to Far East","35000 Singapore to Australia","80000 Mediterranean to Japan","40000 S Korea to Singapore","35000 Middle East Gulf to East Africa","90000 Middle East Gulf to UK-Continent","44000 ME Gulf to Japan"," 44000 USG to Continent","44000 USG to Japan"
"","TD3c","TD20","TD7","TD8","TD25","TD22","TD19","TC2","TC14","TC23","TC6","TC5","TC12","TC7","TC15","TC11","TC17","TC20","LPG1","LPG2","LPG3"
"BITR","417.50","191.39","176.25","366.43","241.94","17786111.00","173.89","178.13","154.29","310.00","344.72","581.88","295.00","333.57","7830000.00","191.39","727.14","10475000.00","213.25","173.75","317.00"
"BITR Change","-28.75","-2.22","-3.33","-5.00","-5.00","43889.00","-4.39","-15.62","-0.71","-0.56","13.61","-6.25","-1.88","-1.43","-170000.00","-2.22","-0.72","-103125.00","","7.00","10.33"
"MTD","446.62","194.18","199.62","406.52","290.39","17181555.50","223.97","209.98","216.04","363.11","380.62","603.82","313.13","349.61","9367500.00","194.18","731.73","10857425.58","204.80","159.08","293.73"
"MTD Change","-2.65","-2.22","-2.12","-3.64","-4.40","54959.59","-4.55","-2.90","-5.61","-4.83","-3.26","-1.99","-1.65","-1.46","-139772.73","-2.22","-0.42","-34765.96","2.11","1.33","2.12"
"May-26","445.07","15.59","200.00","400.00","145.55","17.20","210.00","17.80","26.50","360.00","12.67","464.00","300.00","330.00","8.80","15.59","680.00","10.50","211.34","161.22","306.51"
"Jun-26","408.00","15.19","185.00","300.00","145.55","15.50","190.00","17.30","26.10","250.00","12.37","284.00","220.00","265.00","7.20","15.19","520.00","7.25","224.00","150.00","278.00"
"Jul-26","372.00","13.40","165.00","202.00","123.86","13.50","150.00","16.10","23.50","150.00","10.84","281.00","162.00","200.00","6.40","13.40","425.00","6.00","183.00","120.00","246.00"
"Aug-26","281.00","13.40","160.00","177.00","123.86","12.75","135.00","16.10","23.50","140.00","10.84","279.00","160.00","185.00","5.60","13.40","385.00","5.00","150.00","120.00","210.00"
"Sep-26","217.00","","155.00","177.00","","12.00","135.00","","","135.00","","271.00","164.00","170.00","3.20","","350.00","4.00","138.00","120.00","198.00"
"Q3-26","290.00","13.40","160.00","185.33","123.86","12.75","140.00","16.10","23.50","141.67","10.84","277.00","162.00","185.00","5.07","13.40","386.67","5.00","157.00","120.00","218.00"
"Q4-26","220.00","14.50","170.00","198.33","137.37","13.50","143.33","17.60","25.55","145.00","11.61","217.50","177.50","180.00","2.96","14.50","330.00","3.40","132.67","100.00","194.00"
"Q1-27","31.50","82.45","14.00","22.50","48.91","44.44","14.75","17.90","24.79","10.55","13.04","39.00","35.25","35.30","2.88","14.00","26.30","3.35","90.00","70.00","164.33"
"Cal27","22.25","76.80","13.45","20.82","25.47","37.96","14.00","16.65","22.93","9.80","11.45","36.25","34.50","34.55","2.48","13.04","24.55","3.15","80.00","62.50","140.08"
"Cal28","17.00","66.61","12.70","20.25","23.23","27.22","13.55","16.20","20.26","9.55","11.10","32.00","34.25","34.30","2.48","11.31","20.00","3.00","63.00","48.00","102.75"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
